Nos.,order_id,item,Price,City,quantity,bill_amount,state,date
4929,413,Product 342,120,DILSHAD GARDEN,1,120,New Delhi,2018
4930,413,Product 265,196,DILSHAD GARDEN,4,784,New Delhi,2018
4931,413,Product 386,96,DILSHAD GARDEN,5,480,New Delhi,2018
4932,413,Product 365,203,DILSHAD GARDEN,9,1827,New Delhi,2018
4933,413,Product 466,72,DILSHAD GARDEN,10,720,New Delhi,2018
4934,413,Product 423,182,DILSHAD GARDEN,8,1456,New Delhi,2018
4935,413,Product 422,61,DILSHAD GARDEN,5,305,New Delhi,2018
4936,413,Product 260,167,DILSHAD GARDEN,9,1503,New Delhi,2018
4937,413,Product 421,194,DILSHAD GARDEN,9,1746,New Delhi,2018
4938,413,Product 492,215,DILSHAD GARDEN,5,1075,New Delhi,2018
4939,413,Product 417,125,DILSHAD GARDEN,2,250,New Delhi,2018
4940,414,Product 206,205,Berhampur,9,1845,Odisha,2018
4941,414,Product 429,204,Berhampur,8,1632,Odisha,2018
4942,414,Product 147,236,Berhampur,5,1180,Odisha,2018
4943,414,Product 412,136,Berhampur,4,544,Odisha,2018
4944,414,Product 224,142,Berhampur,9,1278,Odisha,2018
4945,414,Product 344,300,Berhampur,7,2100,Odisha,2018
4946,414,Product 479,53,Berhampur,7,371,Odisha,2018
4947,414,Product 279,242,Berhampur,6,1452,Odisha,2018
4948,414,Product 287,233,Berhampur,10,2330,Odisha,2018
4949,414,Product 417,125,Berhampur,10,1250,Odisha,2018
4950,414,Product 332,151,Berhampur,7,1057,Odisha,2018
4951,414,Product 32,197,Berhampur,6,1182,Odisha,2018
4952,414,Product 493,240,Berhampur,1,240,Odisha,2018
4953,414,Product 183,102,Berhampur,7,714,Odisha,2018
4954,414,Product 93,206,Berhampur,4,824,Odisha,2018
4955,415,Product 339,201,Jhunjhunu,10,2010,Rajasthan,2018
4956,415,Product 341,279,Jhunjhunu,7,1953,Rajasthan,2018
4957,415,Product 380,210,Jhunjhunu,4,840,Rajasthan,2018
4958,415,Product 336,51,Jhunjhunu,7,357,Rajasthan,2018
4959,415,Product 459,140,Jhunjhunu,7,980,Rajasthan,2018
4960,415,Product 419,140,Jhunjhunu,8,1120,Rajasthan,2018
4961,415,Product 93,206,Jhunjhunu,7,1442,Rajasthan,2018
4962,415,Product 350,204,Jhunjhunu,6,1224,Rajasthan,2018
4963,415,Product 255,222,Jhunjhunu,10,2220,Rajasthan,2018
4964,415,Product 242,204,Jhunjhunu,7,1428,Rajasthan,2018
4965,415,Product 372,132,Jhunjhunu,3,396,Rajasthan,2018
4966,415,Product 439,184,Jhunjhunu,3,552,Rajasthan,2018
4967,416,Product 234,193,Kodaikanal,4,772,Tamil Nadu,2018
4968,416,Product 138,279,Kodaikanal,5,1395,Tamil Nadu,2018
4969,416,Product 376,292,Kodaikanal,4,1168,Tamil Nadu,2018
4970,416,Product 315,122,Kodaikanal,6,732,Tamil Nadu,2018
4971,416,Product 87,90,Kodaikanal,7,630,Tamil Nadu,2018
4972,416,Product 162,112,Kodaikanal,7,784,Tamil Nadu,2018
4973,416,Product 60,101,Kodaikanal,10,1010,Tamil Nadu,2018
4974,416,Product 488,250,Kodaikanal,10,2500,Tamil Nadu,2018
4975,416,Product 160,107,Kodaikanal,1,107,Tamil Nadu,2018
4976,416,Product 87,90,Kodaikanal,6,540,Tamil Nadu,2018
4977,416,Product 269,123,Kodaikanal,5,615,Tamil Nadu,2018
4978,416,Product 337,95,Kodaikanal,5,475,Tamil Nadu,2018
4979,416,Product 416,261,Kodaikanal,5,1305,Tamil Nadu,2018
4980,416,Product 320,182,Kodaikanal,6,1092,Tamil Nadu,2018
4981,416,Product 460,240,Kodaikanal,6,1440,Tamil Nadu,2018
4982,416,Product 324,85,Kodaikanal,4,340,Tamil Nadu,2018
4983,417,Product 305,146,gurgaom,1,146,Haryana,2018
4984,417,Product 381,130,gurgaom,7,910,Haryana,2018
4985,417,Product 161,122,gurgaom,9,1098,Haryana,2018
4986,417,Product 310,198,gurgaom,1,198,Haryana,2018
4987,417,Product 350,204,gurgaom,8,1632,Haryana,2018
4988,417,Product 76,121,gurgaom,3,363,Haryana,2018
4989,417,Product 240,148,gurgaom,5,740,Haryana,2018
4990,417,Product 235,197,gurgaom,9,1773,Haryana,2018
4991,417,Product 237,193,gurgaom,10,1930,Haryana,2018
4992,417,Product 199,280,gurgaom,7,1960,Haryana,2018
4993,417,Product 167,202,gurgaom,6,1212,Haryana,2018
4994,417,Product 113,133,gurgaom,3,399,Haryana,2018
4995,417,Product 410,296,gurgaom,3,888,Haryana,2018
4996,417,Product 71,296,gurgaom,3,888,Haryana,2018
4997,418,Product 394,75,Deesa,2,150,Gujarat,2018
4998,418,Product 137,177,Deesa,4,708,Gujarat,2018
4999,418,Product 241,108,Deesa,10,1080,Gujarat,2018
5000,418,Product 269,123,Deesa,10,1230,Gujarat,2018
5001,418,Product 447,75,Deesa,4,300,Gujarat,2018
5002,418,Product 115,160,Deesa,6,960,Gujarat,2018
5003,418,Product 26,125,Deesa,9,1125,Gujarat,2018
5004,418,Product 364,217,Deesa,9,1953,Gujarat,2018
5005,418,Product 156,184,Deesa,10,1840,Gujarat,2018
5006,418,Product 36,64,Deesa,3,192,Gujarat,2018
5007,418,Product 191,286,Deesa,1,286,Gujarat,2018
5008,418,Product 274,268,Deesa,1,268,Gujarat,2018
5009,418,Product 102,78,Deesa,9,702,Gujarat,2018
5010,419,Product 385,50,Tripunithura,1,50,Kerala,2018
5011,419,Product 90,255,Tripunithura,4,1020,Kerala,2018
5012,419,Product 130,177,Tripunithura,7,1239,Kerala,2018
5013,419,Product 137,177,Tripunithura,5,885,Kerala,2018
5014,419,Product 206,205,Tripunithura,1,205,Kerala,2018
5015,419,Product 332,151,Tripunithura,8,1208,Kerala,2018
5016,419,Product 349,289,Tripunithura,10,2890,Kerala,2018
5017,419,Product 307,206,Tripunithura,4,824,Kerala,2018
5018,419,Product 236,72,Tripunithura,5,360,Kerala,2018
5019,419,Product 91,68,Tripunithura,4,272,Kerala,2018
5020,420,Product 453,272,Kakkanad,5,1360,Kerala,2018
5021,420,Product 81,109,Kakkanad,2,218,Kerala,2018
5022,420,Product 218,254,Kakkanad,4,1016,Kerala,2018
5023,420,Product 150,111,Kakkanad,6,666,Kerala,2018
5024,420,Product 281,276,Kakkanad,4,1104,Kerala,2018
5025,420,Product 138,279,Kakkanad,2,558,Kerala,2018
5026,420,Product 145,270,Kakkanad,2,540,Kerala,2018
5027,420,Product 46,261,Kakkanad,10,2610,Kerala,2018
5028,420,Product 399,232,Kakkanad,3,696,Kerala,2018
5029,420,Product 244,144,Kakkanad,3,432,Kerala,2018
5030,420,Product 478,102,Kakkanad,2,204,Kerala,2018
5031,420,Product 384,65,Kakkanad,6,390,Kerala,2018
5032,420,Product 393,258,Kakkanad,4,1032,Kerala,2018
5033,420,Product 26,125,Kakkanad,3,375,Kerala,2018
5034,420,Product 173,84,Kakkanad,7,588,Kerala,2018
5035,420,Product 159,260,Kakkanad,4,1040,Kerala,2018
5036,421,Product 163,71,ganavaram,1,71,Andhra Pradesh,2018
5037,421,Product 169,64,ganavaram,10,640,Andhra Pradesh,2018
5038,421,Product 78,168,ganavaram,8,1344,Andhra Pradesh,2018
5039,421,Product 482,202,ganavaram,7,1414,Andhra Pradesh,2018
5040,421,Product 238,225,ganavaram,4,900,Andhra Pradesh,2018
5041,421,Product 475,244,ganavaram,2,488,Andhra Pradesh,2018
5042,421,Product 186,207,ganavaram,3,621,Andhra Pradesh,2018
5043,421,Product 161,122,ganavaram,7,854,Andhra Pradesh,2018
5044,421,Product 127,211,ganavaram,1,211,Andhra Pradesh,2018
5045,421,Product 203,180,ganavaram,5,900,Andhra Pradesh,2018
5046,421,Product 149,285,ganavaram,1,285,Andhra Pradesh,2018
5047,421,Product 101,229,ganavaram,7,1603,Andhra Pradesh,2018
5048,421,Product 202,220,ganavaram,1,220,Andhra Pradesh,2018
5049,421,Product 36,64,ganavaram,1,64,Andhra Pradesh,2018
5050,421,Product 199,280,ganavaram,8,2240,Andhra Pradesh,2018
5051,422,Product 339,201,Amalapuram,3,603,Andhra Pradesh,2018
5052,422,Product 269,123,Amalapuram,10,1230,Andhra Pradesh,2018
5053,422,Product 263,68,Amalapuram,3,204,Andhra Pradesh,2018
5054,422,Product 197,272,Amalapuram,8,2176,Andhra Pradesh,2018
5055,422,Product 488,250,Amalapuram,9,2250,Andhra Pradesh,2018
5056,422,Product 49,137,Amalapuram,10,1370,Andhra Pradesh,2018
5057,422,Product 10,205,Amalapuram,10,2050,Andhra Pradesh,2018
5058,422,Product 336,51,Amalapuram,2,102,Andhra Pradesh,2018
5059,422,Product 187,289,Amalapuram,7,2023,Andhra Pradesh,2018
5060,422,Product 142,95,Amalapuram,10,950,Andhra Pradesh,2018
5061,422,Product 296,165,Amalapuram,3,495,Andhra Pradesh,2018
5062,422,Product 155,164,Amalapuram,2,328,Andhra Pradesh,2018
5063,422,Product 128,152,Amalapuram,5,760,Andhra Pradesh,2018
5064,422,Product 157,113,Amalapuram,10,1130,Andhra Pradesh,2018
5065,422,Product 428,238,Amalapuram,4,952,Andhra Pradesh,2018
5066,422,Product 93,206,Amalapuram,10,2060,Andhra Pradesh,2018
5067,422,Product 289,153,Amalapuram,6,918,Andhra Pradesh,2018
5068,423,Product 26,125,NaniDaman,10,1250,Daman,2018
5069,423,Product 65,146,NaniDaman,5,730,Daman,2018
5070,423,Product 260,167,NaniDaman,10,1670,Daman,2018
5071,423,Product 354,83,NaniDaman,4,332,Daman,2018
5072,423,Product 426,53,NaniDaman,2,106,Daman,2018
5073,423,Product 183,102,NaniDaman,4,408,Daman,2018
5074,423,Product 491,146,NaniDaman,9,1314,Daman,2018
5075,423,Product 402,224,NaniDaman,2,448,Daman,2018
5076,423,Product 230,165,NaniDaman,3,495,Daman,2018
5077,423,Product 380,210,NaniDaman,3,630,Daman,2018
5078,423,Product 128,152,NaniDaman,3,456,Daman,2018
5079,423,Product 210,282,NaniDaman,9,2538,Daman,2018
5080,423,Product 485,295,NaniDaman,1,295,Daman,2018
5081,423,Product 196,67,NaniDaman,6,402,Daman,2018
5082,424,Product 238,225,ALWAR,10,2250,Rajasthan,2018
5083,424,Product 117,228,ALWAR,4,912,Rajasthan,2018
5084,424,Product 370,57,ALWAR,4,228,Rajasthan,2018
5085,424,Product 234,193,ALWAR,10,1930,Rajasthan,2018
5086,424,Product 213,234,ALWAR,9,2106,Rajasthan,2018
5087,424,Product 404,155,ALWAR,9,1395,Rajasthan,2018
5088,424,Product 110,217,ALWAR,6,1302,Rajasthan,2018
5089,424,Product 341,279,ALWAR,2,558,Rajasthan,2018
5090,424,Product 180,54,ALWAR,7,378,Rajasthan,2018
5091,425,Product 384,65,CHANDRAPUR,6,390,Maharashtra,2018
5092,425,Product 495,122,CHANDRAPUR,3,366,Maharashtra,2018
5093,425,Product 472,252,CHANDRAPUR,2,504,Maharashtra,2018
5094,425,Product 409,77,CHANDRAPUR,1,77,Maharashtra,2018
5095,425,Product 28,201,CHANDRAPUR,7,1407,Maharashtra,2018
5096,425,Product 446,177,CHANDRAPUR,8,1416,Maharashtra,2018
5097,425,Product 458,250,CHANDRAPUR,1,250,Maharashtra,2018
5098,425,Product 196,67,CHANDRAPUR,6,402,Maharashtra,2018
5099,425,Product 442,209,CHANDRAPUR,1,209,Maharashtra,2018
5100,425,Product 335,104,CHANDRAPUR,6,624,Maharashtra,2018
5101,425,Product 236,72,CHANDRAPUR,5,360,Maharashtra,2018
5102,425,Product 146,109,CHANDRAPUR,9,981,Maharashtra,2018
5103,426,Product 190,210,shimla,7,1470,Himachal Pradesh,2018
5104,426,Product 144,55,shimla,7,385,Himachal Pradesh,2018
5105,426,Product 85,63,shimla,7,441,Himachal Pradesh,2018
5106,426,Product 161,122,shimla,10,1220,Himachal Pradesh,2018
5107,426,Product 299,83,shimla,2,166,Himachal Pradesh,2018
5108,426,Product 374,90,shimla,5,450,Himachal Pradesh,2018
5109,426,Product 153,164,shimla,10,1640,Himachal Pradesh,2018
5110,426,Product 475,244,shimla,6,1464,Himachal Pradesh,2018
5111,426,Product 298,91,shimla,8,728,Himachal Pradesh,2018
5112,426,Product 320,182,shimla,8,1456,Himachal Pradesh,2018
5113,426,Product 346,200,shimla,6,1200,Himachal Pradesh,2018
5114,426,Product 309,220,shimla,6,1320,Himachal Pradesh,2018
5115,426,Product 50,243,shimla,9,2187,Himachal Pradesh,2018
5116,426,Product 173,84,shimla,9,756,Himachal Pradesh,2018
5117,426,Product 192,88,shimla,5,440,Himachal Pradesh,2018
5118,427,Product 376,292,Akola,5,1460,Maharashtra,2018
5119,427,Product 377,275,Akola,4,1100,Maharashtra,2018
5120,427,Product 479,53,Akola,2,106,Maharashtra,2018
5121,427,Product 173,84,Akola,4,336,Maharashtra,2018
5122,427,Product 117,228,Akola,9,2052,Maharashtra,2018
5123,427,Product 156,184,Akola,3,552,Maharashtra,2018
5124,427,Product 412,136,Akola,10,1360,Maharashtra,2018
5125,427,Product 45,260,Akola,8,2080,Maharashtra,2018
5126,427,Product 36,64,Akola,9,576,Maharashtra,2018
5127,427,Product 466,72,Akola,5,360,Maharashtra,2018
5128,428,Product 332,151,tittagudi,5,755,Tamil Nadu,2018
5129,428,Product 76,121,tittagudi,2,242,Tamil Nadu,2018
5130,428,Product 311,266,tittagudi,10,2660,Tamil Nadu,2018
5131,428,Product 263,68,tittagudi,7,476,Tamil Nadu,2018
5132,428,Product 177,130,tittagudi,5,650,Tamil Nadu,2018
5133,428,Product 246,263,tittagudi,4,1052,Tamil Nadu,2018
5134,428,Product 312,92,tittagudi,5,460,Tamil Nadu,2018
5135,428,Product 139,211,tittagudi,1,211,Tamil Nadu,2018
5136,428,Product 273,115,tittagudi,6,690,Tamil Nadu,2018
5137,428,Product 58,233,tittagudi,1,233,Tamil Nadu,2018
5138,428,Product 396,291,tittagudi,7,2037,Tamil Nadu,2018
5139,428,Product 259,272,tittagudi,2,544,Tamil Nadu,2018
5140,428,Product 197,272,tittagudi,10,2720,Tamil Nadu,2018
5141,429,Product 408,104,malda,2,208,West Bengal,2018
5142,429,Product 98,254,malda,9,2286,West Bengal,2018
5143,429,Product 420,258,malda,1,258,West Bengal,2018
5144,429,Product 154,254,malda,4,1016,West Bengal,2018
5145,429,Product 135,164,malda,4,656,West Bengal,2018
5146,429,Product 156,184,malda,2,368,West Bengal,2018
5147,429,Product 431,245,malda,3,735,West Bengal,2018
5148,430,Product 359,245,Krishna Dist,1,245,Andhra Pradesh,2018
5149,430,Product 414,136,Krishna Dist,10,1360,Andhra Pradesh,2018
5150,430,Product 396,291,Krishna Dist,1,291,Andhra Pradesh,2018
5151,430,Product 324,85,Krishna Dist,8,680,Andhra Pradesh,2018
5152,430,Product 400,117,Krishna Dist,7,819,Andhra Pradesh,2018
5153,430,Product 70,287,Krishna Dist,5,1435,Andhra Pradesh,2018
5154,430,Product 391,126,Krishna Dist,4,504,Andhra Pradesh,2018
5155,430,Product 370,57,Krishna Dist,6,342,Andhra Pradesh,2018
5156,430,Product 217,59,Krishna Dist,4,236,Andhra Pradesh,2018
5157,430,Product 388,228,Krishna Dist,4,912,Andhra Pradesh,2018
5158,430,Product 71,296,Krishna Dist,2,592,Andhra Pradesh,2018
5159,430,Product 241,108,Krishna Dist,3,324,Andhra Pradesh,2018
5160,430,Product 52,275,Krishna Dist,5,1375,Andhra Pradesh,2018
5161,430,Product 464,283,Krishna Dist,9,2547,Andhra Pradesh,2018
5162,430,Product 479,53,Krishna Dist,9,477,Andhra Pradesh,2018
5163,430,Product 464,283,Krishna Dist,1,283,Andhra Pradesh,2018
5164,431,Product 256,97,Belapur CBD,3,291,Maharashtra,2018
5165,431,Product 116,214,Belapur CBD,5,1070,Maharashtra,2018
5166,431,Product 327,105,Belapur CBD,2,210,Maharashtra,2018
5167,431,Product 102,78,Belapur CBD,1,78,Maharashtra,2018
5168,431,Product 230,165,Belapur CBD,6,990,Maharashtra,2018
5169,431,Product 177,130,Belapur CBD,8,1040,Maharashtra,2018
5170,431,Product 150,111,Belapur CBD,4,444,Maharashtra,2018
5171,431,Product 325,85,Belapur CBD,10,850,Maharashtra,2018
5172,431,Product 394,75,Belapur CBD,1,75,Maharashtra,2018
5173,431,Product 242,204,Belapur CBD,2,408,Maharashtra,2018
5174,431,Product 487,140,Belapur CBD,3,420,Maharashtra,2018
5175,431,Product 355,182,Belapur CBD,10,1820,Maharashtra,2018
5176,431,Product 157,113,Belapur CBD,10,1130,Maharashtra,2018
5177,432,Product 276,210,Walica Shoping Center- Mo,6,1260,NA,2018
5178,432,Product 64,211,Walica Shoping Center- Mo,1,211,NA,2018
5179,432,Product 74,164,Walica Shoping Center- Mo,4,656,NA,2018
5180,432,Product 414,136,Walica Shoping Center- Mo,7,952,NA,2018
5181,432,Product 115,160,Walica Shoping Center- Mo,5,800,NA,2018
5182,432,Product 426,53,Walica Shoping Center- Mo,1,53,NA,2018
5183,432,Product 263,68,Walica Shoping Center- Mo,4,272,NA,2018
5184,432,Product 77,178,Walica Shoping Center- Mo,1,178,NA,2018
5185,432,Product 363,279,Walica Shoping Center- Mo,1,279,NA,2018
5186,432,Product 260,167,Walica Shoping Center- Mo,10,1670,NA,2018
5187,432,Product 241,108,Walica Shoping Center- Mo,7,756,NA,2018
5188,432,Product 362,144,Walica Shoping Center- Mo,9,1296,NA,2018
5189,432,Product 120,68,Walica Shoping Center- Mo,1,68,NA,2018
5190,432,Product 322,110,Walica Shoping Center- Mo,6,660,West Bengal,2018
5191,433,Product 402,224,Jalpaiguri,5,1120,West Bengal,2018
5192,433,Product 190,210,Jalpaiguri,8,1680,West Bengal,2018
5193,433,Product 98,254,Jalpaiguri,6,1524,West Bengal,2018
5194,433,Product 488,250,Jalpaiguri,9,2250,West Bengal,2018
5195,433,Product 407,300,Jalpaiguri,2,600,West Bengal,2018
5196,433,Product 246,263,Jalpaiguri,3,789,West Bengal,2018
5197,433,Product 376,292,Jalpaiguri,1,292,West Bengal,2018
5198,433,Product 2,239,Jalpaiguri,2,478,West Bengal,2018
5199,433,Product 104,211,Jalpaiguri,5,1055,West Bengal,2018
5200,433,Product 403,62,Jalpaiguri,7,434,West Bengal,2018
5201,433,Product 164,265,Jalpaiguri,1,265,West Bengal,2018
5202,433,Product 81,109,Jalpaiguri,4,436,West Bengal,2018
5203,433,Product 442,209,Jalpaiguri,6,1254,West Bengal,2018
5204,434,Product 189,166,Anand,2,332,Gujarat,2018
5205,434,Product 98,254,Anand,9,2286,Gujarat,2018
5206,434,Product 485,295,Anand,1,295,Gujarat,2018
5207,434,Product 369,110,Anand,6,660,Gujarat,2018
5208,434,Product 270,289,Anand,8,2312,Gujarat,2018
5209,434,Product 33,137,Anand,9,1233,Gujarat,2018
5210,434,Product 333,53,Anand,3,159,Gujarat,2018
5211,434,Product 300,121,Anand,3,363,Gujarat,2018
5212,434,Product 361,120,Anand,10,1200,Gujarat,2018
5213,434,Product 467,144,Anand,10,1440,Gujarat,2018
5214,434,Product 61,290,Anand,5,1450,Gujarat,2018
5215,434,Product 486,217,Anand,9,1953,Gujarat,2018
5216,434,Product 129,118,Anand,7,826,Gujarat,2018
5217,434,Product 269,123,Anand,9,1107,Gujarat,2018
5218,434,Product 212,70,Anand,10,700,Gujarat,2018
5219,434,Product 236,72,Anand,7,504,Gujarat,2018
5220,434,Product 55,159,Anand,1,159,Gujarat,2018
5221,434,Product 494,216,Anand,10,2160,Gujarat,2018
5222,434,Product 320,182,Anand,7,1274,Gujarat,2018
5223,435,Product 164,265,Tiruvalla,6,1590,Kerala,2018
5224,435,Product 182,87,Tiruvalla,2,174,Kerala,2018
5225,435,Product 413,223,Tiruvalla,1,223,Kerala,2018
5226,435,Product 393,258,Tiruvalla,7,1806,Kerala,2018
5227,435,Product 42,128,Tiruvalla,10,1280,Kerala,2018
5228,436,Product 49,137,DOMBIVLI EAST,2,274,Maharashtra,2018
5229,436,Product 259,272,DOMBIVLI EAST,1,272,Maharashtra,2018
5230,436,Product 263,68,DOMBIVLI EAST,2,136,Maharashtra,2018
5231,436,Product 378,207,DOMBIVLI EAST,10,2070,Maharashtra,2018
5232,436,Product 361,120,DOMBIVLI EAST,9,1080,Maharashtra,2018
5233,436,Product 385,50,DOMBIVLI EAST,3,150,Maharashtra,2018
5234,436,Product 66,270,DOMBIVLI EAST,2,540,Maharashtra,2018
5235,436,Product 460,240,DOMBIVLI EAST,4,960,Maharashtra,2018
5236,436,Product 270,289,DOMBIVLI EAST,1,289,Maharashtra,2018
5237,436,Product 302,59,DOMBIVLI EAST,8,472,Maharashtra,2018
5238,436,Product 371,128,DOMBIVLI EAST,7,896,Maharashtra,2018
5239,436,Product 491,146,DOMBIVLI EAST,5,730,Maharashtra,2018
5240,436,Product 423,182,DOMBIVLI EAST,9,1638,Maharashtra,2018
5241,436,Product 151,253,DOMBIVLI EAST,4,1012,Maharashtra,2018
5242,436,Product 367,59,DOMBIVLI EAST,2,118,Maharashtra,2018
5243,437,Product 444,210,Mylipadam,10,2100,Kerala,2018
5244,437,Product 332,151,Mylipadam,5,755,Kerala,2018
5245,437,Product 172,194,Mylipadam,9,1746,Kerala,2018
5246,437,Product 211,116,Mylipadam,10,1160,Kerala,2018
5247,437,Product 356,76,Mylipadam,2,152,Kerala,2018
5248,437,Product 245,291,Mylipadam,2,582,Kerala,2018
5249,437,Product 367,59,Mylipadam,5,295,Kerala,2018
5250,437,Product 261,140,Mylipadam,1,140,Kerala,2018
5251,437,Product 129,118,Mylipadam,2,236,Kerala,2018
5252,438,Product 477,210,Tinsukia,10,2100,Assam,2018
5253,438,Product 225,122,Tinsukia,1,122,Assam,2018
5254,438,Product 109,126,Tinsukia,1,126,Assam,2018
5255,438,Product 333,53,Tinsukia,1,53,Assam,2018
5256,438,Product 155,164,Tinsukia,3,492,Assam,2018
5257,438,Product 285,144,Tinsukia,5,720,Assam,2018
5258,438,Product 242,204,Tinsukia,8,1632,Assam,2018
5259,438,Product 372,132,Tinsukia,6,792,Assam,2018
5260,438,Product 425,256,Tinsukia,5,1280,Assam,2018
5261,438,Product 204,185,Tinsukia,5,925,Assam,2018
5262,438,Product 458,250,Tinsukia,2,500,Assam,2018
5263,438,Product 296,165,Tinsukia,3,495,Assam,2018
5264,439,Product 106,190,Cherthala,3,570,Kerala,2018
5265,439,Product 224,142,Cherthala,7,994,Kerala,2018
5266,439,Product 475,244,Cherthala,1,244,Kerala,2018
5267,439,Product 45,260,Cherthala,6,1560,Kerala,2018
5268,439,Product 310,198,Cherthala,2,396,Kerala,2018
5269,439,Product 474,109,Cherthala,3,327,Kerala,2018
5270,439,Product 495,122,Cherthala,5,610,Kerala,2018
5271,439,Product 77,178,Cherthala,2,356,Kerala,2018
5272,439,Product 210,282,Cherthala,7,1974,Kerala,2018
5273,439,Product 66,270,Cherthala,9,2430,Kerala,2018
5274,439,Product 384,65,Cherthala,5,325,Kerala,2018
5275,439,Product 285,144,Cherthala,2,288,Kerala,2018
5276,439,Product 328,118,Cherthala,2,236,Kerala,2018
5277,440,Product 272,201,gudur,8,1608,Andhra Pradesh,2018
5278,440,Product 300,121,gudur,5,605,Andhra Pradesh,2018
5279,440,Product 243,157,gudur,1,157,Andhra Pradesh,2018
5280,440,Product 14,192,gudur,5,960,Andhra Pradesh,2018
5281,440,Product 480,125,gudur,5,625,Andhra Pradesh,2018
5282,440,Product 307,206,gudur,8,1648,Andhra Pradesh,2018
5283,440,Product 382,223,gudur,2,446,Andhra Pradesh,2018
5284,440,Product 449,59,gudur,4,236,Andhra Pradesh,2018
